Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season
D1,16/09/00,Bayern Munich,Unterhaching,3,1,H,1,1,D,2000-01
D1,16/09/00,Bochum,Wolfsburg,2,1,H,1,0,H,2000-01
D1,16/09/00,Ein Frankfurt,Munich 1860,1,0,H,1,0,H,2000-01
D1,16/09/00,Freiburg,Cottbus,4,1,H,0,0,D,2000-01
D1,16/09/00,Hamburg,Dortmund,2,3,A,1,1,D,2000-01
D1,16/09/00,Leverkusen,Hansa Rostock,1,2,A,0,2,A,2000-01
D1,17/09/00,Hertha,Stuttgart,2,0,H,0,0,D,2000-01
D1,17/09/00,Schalke 04,Werder Bremen,1,1,D,0,0,D,2000-01
D1,22/09/00,Munich 1860,Freiburg,3,1,H,0,1,A,2000-01
D1,23/09/00,FC Koln,Bayern Munich,1,2,A,1,1,D,2000-01
D1,23/09/00,Cottbus,Leverkusen,1,2,A,1,1,D,2000-01
D1,23/09/00,Dortmund,Schalke 04,0,4,A,0,2,A,2000-01
D1,23/09/00,Stuttgart,Bochum,1,1,D,0,1,A,2000-01
D1,23/09/00,Werder Bremen,Ein Frankfurt,1,1,D,1,1,D,2000-01
D1,23/09/00,Wolfsburg,Hamburg,4,4,D,2,1,H,2000-01
D1,24/09/00,Hansa Rostock,Kaiserslautern,1,0,H,0,0,D,2000-01
D1,24/09/00,Unterhaching,Hertha,5,2,H,2,1,H,2000-01
D1,29/09/00,Ein Frankfurt,Dortmund,1,1,D,1,0,H,2000-01
D1,30/09/00,Bayern Munich,Hansa Rostock,0,1,A,0,1,A,2000-01
D1,30/09/00,Bochum,Unterhaching,3,0,H,0,0,D,2000-01
D1,30/09/00,Hamburg,Schalke 04,2,0,H,1,0,H,2000-01
D1,30/09/00,Hertha,FC Koln,4,2,H,3,2,H,2000-01
D1,30/09/00,Kaiserslautern,Cottbus,1,1,D,1,0,H,2000-01
D1,30/09/00,Leverkusen,Munich 1860,0,0,D,0,0,D,2000-01
D1,1/10/2000,Freiburg,Werder Bremen,0,1,A,0,0,D,2000-01
D1,1/10/2000,Wolfsburg,Stuttgart,2,2,D,1,1,D,2000-01
D1,13/10/00,Dortmund,Freiburg,1,0,H,0,0,D,2000-01
D1,14/10/00,FC Koln,Bochum,2,0,H,0,0,D,2000-01
D1,14/10/00,Munich 1860,Kaiserslautern,0,4,A,0,1,A,2000-01
D1,14/10/00,Cottbus,Bayern Munich,1,0,H,1,0,H,2000-01
D1,14/10/00,Schalke 04,Ein Frankfurt,4,0,H,1,0,H,2000-01
D1,14/10/00,Stuttgart,Hamburg,3,3,D,2,2,D,2000-01
D1,14/10/00,Werder Bremen,Leverkusen,3,3,D,0,1,A,2000-01
D1,15/10/00,Hansa Rostock,Hertha,0,2,A,0,1,A,2000-01
D1,15/10/00,Unterhaching,Wolfsburg,0,3,A,0,1,A,2000-01
D1,20/10/00,Kaiserslautern,Werder Bremen,2,0,H,1,0,H,2000-01
D1,21/10/00,Bayern Munich,Munich 1860,3,1,H,1,0,H,2000-01
D1,21/10/00,Hamburg,Ein Frankfurt,2,0,H,1,0,H,2000-01
D1,21/10/00,Hertha,Cottbus,3,1,H,1,1,D,2000-01
D1,21/10/00,Leverkusen,Dortmund,2,0,H,1,0,H,2000-01
D1,21/10/00,Stuttgart,Unterhaching,2,2,D,1,2,A,2000-01
D1,21/10/00,Wolfsburg,FC Koln,6,0,H,4,0,H,2000-01
D1,22/10/00,Bochum,Hansa Rostock,1,2,A,0,0,D,2000-01
D1,22/10/00,Freiburg,Schalke 04,3,1,H,1,0,H,2000-01
D1,27/10/00,Cottbus,Bochum,2,0,H,2,0,H,2000-01
D1,28/10/00,Dortmund,Kaiserslautern,1,2,A,0,1,A,2000-01
D1,28/10/00,Ein Frankfurt,Freiburg,3,0,H,2,0,H,2000-01
D1,28/10/00,Hansa Rostock,Wolfsburg,1,1,D,0,1,A,2000-01
D1,28/10/00,Schalke 04,Leverkusen,0,0,D,0,0,D,2000-01
D1,28/10/00,Unterhaching,Hamburg,2,1,H,0,1,A,2000-01
D1,28/10/00,Werder Bremen,Bayern Munich,1,1,D,1,1,D,2000-01
D1,29/10/00,FC Koln,Stuttgart,3,2,H,2,2,D,2000-01
D1,29/10/00,Munich 1860,Hertha,0,1,A,0,0,D,2000-01
D1,3/11/2000,Leverkusen,Ein Frankfurt,1,0,H,0,0,D,2000-01
D1,4/11/2000,Bayern Munich,Dortmund,6,2,H,3,1,H,2000-01
D1,4/11/2000,Bochum,Munich 1860,1,1,D,0,0,D,2000-01
D1,4/11/2000,Hamburg,Freiburg,5,0,H,4,0,H,2000-01
D1,4/11/2000,Hertha,Werder Bremen,4,1,H,2,0,H,2000-01
D1,4/11/2000,Kaiserslautern,Schalke 04,3,2,H,0,1,A,2000-01
D1,4/11/2000,Stuttgart,Hansa Rostock,1,0,H,1,0,H,2000-01
D1,5/11/2000,Unterhaching,FC Koln,0,0,D,0,0,D,2000-01
D1,5/11/2000,Wolfsburg,Cottbus,1,1,D,0,1,A,2000-01
D1,10/11/2000,Dortmund,Hertha,2,0,H,1,0,H,2000-01
D1,11/11/2000,FC Koln,Hamburg,4,2,H,2,0,H,2000-01
D1,11/11/2000,Munich 1860,Wolfsburg,2,2,D,2,1,H,2000-01
D1,11/11/2000,Freiburg,Leverkusen,0,1,A,0,0,D,2000-01
D1,11/11/2000,Hansa Rostock,Unterhaching,2,2,D,0,1,A,2000-01
D1,11/11/2000,Schalke 04,Bayern Munich,3,2,H,0,1,A,2000-01
D1,11/11/2000,Werder Bremen,Bochum,2,0,H,0,0,D,2000-01
D1,12/11/2000,Cottbus,Stuttgart,2,1,H,1,1,D,2000-01
D1,12/11/2000,Ein Frankfurt,Kaiserslautern,3,1,H,1,0,H,2000-01
D1,17/11/00,Stuttgart,Munich 1860,2,2,D,1,0,H,2000-01
D1,18/11/00,FC Koln,Hansa Rostock,5,2,H,3,2,H,2000-01
D1,18/11/00,Bayern Munich,Ein Frankfurt,1,2,A,1,1,D,2000-01
D1,18/11/00,Hamburg,Leverkusen,1,3,A,1,2,A,2000-01
D1,18/11/00,Hertha,Schalke 04,0,4,A,0,2,A,2000-01
D1,18/11/00,Kaiserslautern,Freiburg,0,2,A,0,1,A,2000-01
D1,18/11/00,Wolfsburg,Werder Bremen,1,1,D,0,1,A,2000-01
D1,19/11/00,Bochum,Dortmund,1,1,D,0,0,D,2000-01
D1,19/11/00,Unterhaching,Cottbus,2,1,H,2,0,H,2000-01
D1,24/11/00,Schalke 04,Bochum,2,1,H,1,0,H,2000-01
D1,25/11/00,Cottbus,FC Koln,0,2,A,0,1,A,2000-01
D1,25/11/00,Dortmund,Wolfsburg,2,1,H,2,1,H,2000-01
D1,25/11/00,Ein Frankfurt,Hertha,0,4,A,0,2,A,2000-01
D1,25/11/00,Freiburg,Bayern Munich,1,1,D,1,1,D,2000-01
D1,25/11/00,Hansa Rostock,Hamburg,1,0,H,0,0,D,2000-01
D1,26/11/00,Munich 1860,Unterhaching,0,2,A,0,1,A,2000-01
D1,26/11/00,Leverkusen,Kaiserslautern,4,2,H,2,1,H,2000-01
D1,26/11/00,Werder Bremen,Stuttgart,1,0,H,0,0,D,2000-01
D1,2/12/2000,FC Koln,Munich 1860,4,0,H,1,0,H,2000-01
D1,2/12/2000,Bayern Munich,Leverkusen,2,0,H,1,0,H,2000-01
D1,2/12/2000,Bochum,Ein Frankfurt,2,1,H,2,0,H,2000-01
D1,2/12/2000,Hertha,Freiburg,2,2,D,2,1,H,2000-01
D1,2/12/2000,Stuttgart,Dortmund,0,2,A,0,1,A,2000-01
D1,2/12/2000,Wolfsburg,Schalke 04,2,0,H,0,0,D,2000-01
D1,3/12/2000,Cottbus,Hansa Rostock,1,0,H,0,0,D,2000-01
D1,3/12/2000,Kaiserslautern,Hamburg,2,1,H,0,0,D,2000-01
D1,8/12/2000,Ein Frankfurt,Wolfsburg,1,2,A,1,0,H,2000-01
D1,9/12/2000,Munich 1860,Hansa Rostock,2,1,H,1,0,H,2000-01
D1,9/12/2000,Dortmund,Unterhaching,3,0,H,3,0,H,2000-01
D1,9/12/2000,Freiburg,Bochum,5,0,H,1,0,H,2000-01
D1,9/12/2000,Kaiserslautern,Bayern Munich,0,0,D,0,0,D,2000-01
D1,9/12/2000,Schalke 04,Stuttgart,2,1,H,1,0,H,2000-01
D1,10/12/2000,Hamburg,Cottbus,2,1,H,0,1,A,2000-01
D1,10/12/2000,Leverkusen,Hertha,4,0,H,2,0,H,2000-01
D1,10/12/2000,Werder Bremen,FC Koln,2,1,H,0,0,D,2000-01
D1,12/12/2000,Stuttgart,Ein Frankfurt,4,1,H,1,1,D,2000-01
D1,12/12/2000,Unterhaching,Schalke 04,0,2,A,0,1,A,2000-01
D1,12/12/2000,Wolfsburg,Freiburg,1,2,A,0,1,A,2000-01
D1,13/12/00,FC Koln,Dortmund,0,0,D,0,0,D,2000-01
D1,13/12/00,Bayern Munich,Hamburg,2,1,H,0,1,A,2000-01
D1,13/12/00,Bochum,Leverkusen,3,2,H,1,0,H,2000-01
D1,13/12/00,Cottbus,Munich 1860,2,3,A,2,0,H,2000-01
D1,13/12/00,Hansa Rostock,Werder Bremen,5,2,H,2,1,H,2000-01
D1,13/12/00,Hertha,Kaiserslautern,2,4,A,0,2,A,2000-01
D1,15/12/00,Unterhaching,Ein Frankfurt,2,0,H,1,0,H,2000-01
D1,16/12/00,FC Koln,Schalke 04,2,2,D,0,2,A,2000-01
D1,16/12/00,Munich 1860,Hamburg,2,1,H,1,0,H,2000-01
D1,16/12/00,Bochum,Kaiserslautern,0,1,A,0,1,A,2000-01
D1,16/12/00,Hansa Rostock,Dortmund,1,2,A,0,1,A,2000-01
D1,16/12/00,Stuttgart,Freiburg,0,0,D,0,0,D,2000-01
D1,16/12/00,Wolfsburg,Leverkusen,2,0,H,0,0,D,2000-01
D1,17/12/00,Cottbus,Werder Bremen,3,1,H,2,1,H,2000-01
D1,17/12/00,Hertha,Bayern Munich,1,3,A,1,2,A,2000-01
D1,20/12/00,Unterhaching,Werder Bremen,0,0,D,0,0,D,2000-01
D1,26/01/01,Schalke 04,Hansa Rostock,2,0,H,1,0,H,2000-01
D1,27/01/01,Bayern Munich,Bochum,3,2,H,1,1,D,2000-01
D1,27/01/01,Dortmund,Cottbus,2,0,H,0,0,D,2000-01
D1,27/01/01,Ein Frankfurt,FC Koln,1,5,A,0,4,A,2000-01
D1,27/01/01,Freiburg,Unterhaching,2,0,H,1,0,H,2000-01
D1,27/01/01,Kaiserslautern,Wolfsburg,0,0,D,0,0,D,2000-01
D1,27/01/01,Werder Bremen,Munich 1860,2,0,H,0,0,D,2000-01
D1,28/01/01,Hamburg,Hertha,1,2,A,1,0,H,2000-01
D1,28/01/01,Leverkusen,Stuttgart,4,0,H,0,0,D,2000-01
D1,2/2/2001,Munich 1860,Dortmund,1,0,H,0,0,D,2000-01
D1,3/2/2001,FC Koln,Freiburg,0,1,A,0,0,D,2000-01
D1,3/2/2001,Bochum,Hertha,1,3,A,0,1,A,2000-01
D1,3/2/2001,Cottbus,Schalke 04,4,1,H,2,0,H,2000-01
D1,3/2/2001,Stuttgart,Kaiserslautern,6,1,H,3,1,H,2000-01
D1,3/2/2001,Werder Bremen,Hamburg,3,1,H,1,0,H,2000-01
D1,3/2/2001,Wolfsburg,Bayern Munich,1,3,A,1,2,A,2000-01
D1,4/2/2001,Hansa Rostock,Ein Frankfurt,0,2,A,0,2,A,2000-01
D1,4/2/2001,Unterhaching,Leverkusen,1,2,A,1,1,D,2000-01
D1,9/2/2001,Ein Frankfurt,Cottbus,1,0,H,0,0,D,2000-01
D1,10/2/2001,Bayern Munich,Stuttgart,1,0,H,1,0,H,2000-01
D1,10/2/2001,Hamburg,Bochum,3,0,H,3,0,H,2000-01
D1,10/2/2001,Hertha,Wolfsburg,1,3,A,0,1,A,2000-01
D1,10/2/2001,Kaiserslautern,Unterhaching,4,0,H,3,0,H,2000-01
D1,10/2/2001,Leverkusen,FC Koln,4,1,H,0,1,A,2000-01
D1,10/2/2001,Schalke 04,Munich 1860,2,0,H,0,0,D,2000-01
D1,11/2/2001,Dortmund,Werder Bremen,0,0,D,0,0,D,2000-01
D1,11/2/2001,Freiburg,Hansa Rostock,0,0,D,0,0,D,2000-01
D1,16/02/01,Munich 1860,Ein Frankfurt,2,2,D,0,1,A,2000-01
D1,17/02/01,Cottbus,Freiburg,0,2,A,0,0,D,2000-01
D1,17/02/01,Dortmund,Hamburg,4,2,H,1,0,H,2000-01
D1,17/02/01,Hansa Rostock,Leverkusen,2,1,H,1,1,D,2000-01
D1,17/02/01,Unterhaching,Bayern Munich,1,0,H,0,0,D,2000-01
D1,17/02/01,Werder Bremen,Schalke 04,2,1,H,2,0,H,2000-01
D1,17/02/01,Wolfsburg,Bochum,0,0,D,0,0,D,2000-01
D1,18/02/01,FC Koln,Kaiserslautern,0,1,A,0,1,A,2000-01
D1,18/02/01,Stuttgart,Hertha,0,1,A,0,0,D,2000-01
D1,23/02/01,Leverkusen,Cottbus,1,3,A,0,2,A,2000-01
D1,24/02/01,Bayern Munich,FC Koln,1,1,D,0,1,A,2000-01
D1,24/02/01,Ein Frankfurt,Werder Bremen,1,2,A,0,1,A,2000-01
D1,24/02/01,Freiburg,Munich 1860,0,3,A,0,2,A,2000-01
D1,24/02/01,Hamburg,Wolfsburg,3,2,H,2,1,H,2000-01
D1,24/02/01,Schalke 04,Dortmund,0,0,D,0,0,D,2000-01
D1,25/02/01,Bochum,Stuttgart,0,0,D,0,0,D,2000-01
D1,25/02/01,Kaiserslautern,Hansa Rostock,0,1,A,0,1,A,2000-01
D1,2/3/2001,Dortmund,Ein Frankfurt,6,1,H,1,0,H,2000-01
D1,3/3/2001,FC Koln,Hertha,1,0,H,0,0,D,2000-01
D1,3/3/2001,Cottbus,Kaiserslautern,0,2,A,0,0,D,2000-01
D1,3/3/2001,Hansa Rostock,Bayern Munich,3,2,H,1,1,D,2000-01
D1,3/3/2001,Stuttgart,Wolfsburg,2,1,H,1,0,H,2000-01
D1,3/3/2001,Unterhaching,Bochum,2,1,H,1,1,D,2000-01
D1,3/3/2001,Werder Bremen,Freiburg,3,1,H,2,0,H,2000-01
D1,4/3/2001,Munich 1860,Leverkusen,1,0,H,0,0,D,2000-01
D1,4/3/2001,Schalke 04,Hamburg,0,1,A,0,0,D,2000-01
D1,7/3/2001,Hertha,Unterhaching,2,1,H,0,0,D,2000-01
D1,9/3/2001,Leverkusen,Werder Bremen,3,0,H,1,0,H,2000-01
D1,10/3/2001,Bayern Munich,Cottbus,2,0,H,2,0,H,2000-01
D1,10/3/2001,Bochum,FC Koln,2,3,A,2,1,H,2000-01
D1,10/3/2001,Ein Frankfurt,Schalke 04,0,0,D,0,0,D,2000-01
D1,10/3/2001,Freiburg,Dortmund,2,2,D,1,2,A,2000-01
D1,10/3/2001,Hertha,Hansa Rostock,1,0,H,0,0,D,2000-01
D1,10/3/2001,Wolfsburg,Unterhaching,6,1,H,2,1,H,2000-01
D1,11/3/2001,Hamburg,Stuttgart,2,2,D,2,1,H,2000-01
D1,11/3/2001,Kaiserslautern,Munich 1860,3,2,H,0,0,D,2000-01
D1,16/03/01,FC Koln,Wolfsburg,0,0,D,0,0,D,2000-01
D1,17/03/01,Munich 1860,Bayern Munich,0,2,A,0,0,D,2000-01
D1,17/03/01,Cottbus,Hertha,3,0,H,2,0,H,2000-01
D1,17/03/01,Dortmund,Leverkusen,1,3,A,1,2,A,2000-01
D1,17/03/01,Ein Frankfurt,Hamburg,1,1,D,0,0,D,2000-01
D1,17/03/01,Hansa Rostock,Bochum,2,0,H,0,0,D,2000-01
D1,17/03/01,Schalke 04,Freiburg,0,0,D,0,0,D,2000-01
D1,18/03/01,Unterhaching,Stuttgart,0,0,D,0,0,D,2000-01
D1,18/03/01,Werder Bremen,Kaiserslautern,1,2,A,0,2,A,2000-01
D1,30/03/01,Wolfsburg,Hansa Rostock,2,1,H,1,0,H,2000-01
D1,31/03/01,Bayern Munich,Werder Bremen,2,3,A,0,1,A,2000-01
D1,31/03/01,Freiburg,Ein Frankfurt,5,2,H,2,0,H,2000-01
D1,31/03/01,Hamburg,Unterhaching,1,1,D,0,0,D,2000-01
D1,31/03/01,Hertha,Munich 1860,3,0,H,1,0,H,2000-01
D1,31/03/01,Leverkusen,Schalke 04,0,3,A,0,1,A,2000-01
D1,31/03/01,Stuttgart,FC Koln,0,3,A,0,2,A,2000-01
D1,1/4/2001,Bochum,Cottbus,1,0,H,0,0,D,2000-01
D1,1/4/2001,Kaiserslautern,Dortmund,1,4,A,0,1,A,2000-01
D1,6/4/2001,Cottbus,Wolfsburg,0,0,D,0,0,D,2000-01
D1,7/4/2001,FC Koln,Unterhaching,1,1,D,1,0,H,2000-01
D1,7/4/2001,Munich 1860,Bochum,2,4,A,0,1,A,2000-01
D1,7/4/2001,Dortmund,Bayern Munich,1,1,D,0,1,A,2000-01
D1,7/4/2001,Ein Frankfurt,Leverkusen,1,3,A,0,1,A,2000-01
D1,7/4/2001,Freiburg,Hamburg,0,0,D,0,0,D,2000-01
D1,7/4/2001,Werder Bremen,Hertha,3,1,H,1,0,H,2000-01
D1,8/4/2001,Hansa Rostock,Stuttgart,1,1,D,0,0,D,2000-01
D1,8/4/2001,Schalke 04,Kaiserslautern,5,1,H,2,0,H,2000-01
D1,12/4/2001,Stuttgart,Cottbus,1,0,H,0,0,D,2000-01
D1,14/04/01,Bayern Munich,Schalke 04,1,3,A,1,1,D,2000-01
D1,14/04/01,Bochum,Werder Bremen,1,2,A,0,1,A,2000-01
D1,14/04/01,Hertha,Dortmund,1,0,H,0,0,D,2000-01
D1,14/04/01,Kaiserslautern,Ein Frankfurt,4,2,H,1,2,A,2000-01
D1,14/04/01,Leverkusen,Freiburg,1,3,A,0,1,A,2000-01
D1,14/04/01,Wolfsburg,Munich 1860,0,1,A,0,1,A,2000-01
D1,15/04/01,Hamburg,FC Koln,1,1,D,0,1,A,2000-01
D1,15/04/01,Unterhaching,Hansa Rostock,1,1,D,0,0,D,2000-01
D1,20/04/01,Dortmund,Bochum,5,0,H,2,0,H,2000-01
D1,21/04/01,Cottbus,Unterhaching,1,0,H,0,0,D,2000-01
D1,21/04/01,Ein Frankfurt,Bayern Munich,0,2,A,0,1,A,2000-01
D1,21/04/01,Hansa Rostock,FC Koln,2,1,H,1,0,H,2000-01
D1,21/04/01,Leverkusen,Hamburg,1,1,D,0,0,D,2000-01
D1,21/04/01,Schalke 04,Hertha,3,1,H,0,1,A,2000-01
D1,21/04/01,Werder Bremen,Wolfsburg,2,3,A,1,2,A,2000-01
D1,22/04/01,Munich 1860,Stuttgart,2,1,H,1,1,D,2000-01
D1,22/04/01,Freiburg,Kaiserslautern,5,2,H,5,0,H,2000-01
D1,27/04/01,Wolfsburg,Dortmund,1,1,D,1,1,D,2000-01
D1,28/04/01,FC Koln,Cottbus,4,0,H,2,0,H,2000-01
D1,28/04/01,Bayern Munich,Freiburg,1,0,H,0,0,D,2000-01
D1,28/04/01,Bochum,Schalke 04,1,1,D,1,0,H,2000-01
D1,28/04/01,Hertha,Ein Frankfurt,3,0,H,3,0,H,2000-01
D1,28/04/01,Kaiserslautern,Leverkusen,0,1,A,0,1,A,2000-01
D1,28/04/01,Stuttgart,Werder Bremen,2,1,H,1,0,H,2000-01
D1,29/04/01,Hamburg,Hansa Rostock,2,1,H,0,1,A,2000-01
D1,29/04/01,Unterhaching,Munich 1860,3,2,H,2,1,H,2000-01
D1,4/5/2001,Dortmund,Stuttgart,0,0,D,0,0,D,2000-01
D1,5/5/2001,Munich 1860,FC Koln,3,1,H,1,1,D,2000-01
D1,5/5/2001,Ein Frankfurt,Bochum,3,0,H,0,0,D,2000-01
D1,5/5/2001,Hamburg,Kaiserslautern,1,1,D,1,0,H,2000-01
D1,5/5/2001,Hansa Rostock,Cottbus,1,0,H,1,0,H,2000-01
D1,5/5/2001,Leverkusen,Bayern Munich,0,1,A,0,0,D,2000-01
D1,5/5/2001,Schalke 04,Wolfsburg,2,1,H,2,0,H,2000-01
D1,6/5/2001,Freiburg,Hertha,1,0,H,0,0,D,2000-01
D1,6/5/2001,Werder Bremen,Unterhaching,0,0,D,0,0,D,2000-01
D1,12/5/2001,FC Koln,Werder Bremen,1,3,A,1,1,D,2000-01
D1,12/5/2001,Bayern Munich,Kaiserslautern,2,1,H,0,1,A,2000-01
D1,12/5/2001,Bochum,Freiburg,1,3,A,0,1,A,2000-01
D1,12/5/2001,Cottbus,Hamburg,4,2,H,2,1,H,2000-01
D1,12/5/2001,Hansa Rostock,Munich 1860,0,0,D,0,0,D,2000-01
D1,12/5/2001,Hertha,Leverkusen,1,1,D,1,0,H,2000-01
D1,12/5/2001,Stuttgart,Schalke 04,1,0,H,0,0,D,2000-01
D1,12/5/2001,Unterhaching,Dortmund,1,4,A,0,1,A,2000-01
D1,12/5/2001,Wolfsburg,Ein Frankfurt,3,0,H,3,0,H,2000-01
D1,19/05/01,Munich 1860,Cottbus,0,1,A,0,1,A,2000-01
D1,19/05/01,Dortmund,FC Koln,3,3,D,1,2,A,2000-01
D1,19/05/01,Ein Frankfurt,Stuttgart,2,1,H,2,0,H,2000-01
D1,19/05/01,Freiburg,Wolfsburg,4,1,H,2,0,H,2000-01
D1,19/05/01,Hamburg,Bayern Munich,1,1,D,0,0,D,2000-01
D1,19/05/01,Kaiserslautern,Hertha,0,1,A,0,0,D,2000-01
D1,19/05/01,Leverkusen,Bochum,1,0,H,1,0,H,2000-01
D1,19/05/01,Schalke 04,Unterhaching,5,3,H,2,2,D,2000-01
D1,19/05/01,Werder Bremen,Hansa Rostock,3,0,H,2,0,H,2000-01
D1,28/07/01,Cottbus,Hamburg,1,0,H,0,0,D,2001-02
D1,28/07/01,Dortmund,Nurnberg,2,0,H,1,0,H,2001-02
D1,28/07/01,Freiburg,Werder Bremen,3,0,H,0,0,D,2001-02
D1,28/07/01,Leverkusen,Wolfsburg,2,1,H,1,0,H,2001-02
D1,28/07/01,M'gladbach,Bayern Munich,1,0,H,1,0,H,2001-02
D1,28/07/01,Munich 1860,Kaiserslautern,0,4,A,0,0,D,2001-02
D1,28/07/01,Stuttgart,FC Koln,0,0,D,0,0,D,2001-02
D1,29/07/01,St Pauli,Hertha,0,0,D,0,0,D,2001-02
D1,4/8/2001,Bayern Munich,Schalke 04,3,0,H,3,0,H,2001-02
D1,4/8/2001,FC Koln,Munich 1860,2,0,H,0,0,D,2001-02
D1,4/8/2001,Hamburg,Stuttgart,2,0,H,1,0,H,2001-02
D1,4/8/2001,Hansa Rostock,Leverkusen,0,3,A,0,1,A,2001-02
D1,4/8/2001,Hertha,Dortmund,0,2,A,0,0,D,2001-02
D1,4/8/2001,Werder Bremen,Cottbus,3,2,H,1,2,A,2001-02
D1,4/8/2001,Wolfsburg,St Pauli,1,1,D,0,1,A,2001-02
D1,5/8/2001,Kaiserslautern,M'gladbach,3,2,H,0,0,D,2001-02
D1,5/8/2001,Nurnberg,Freiburg,2,0,H,1,0,H,2001-02
D1,11/8/2001,Cottbus,Nurnberg,1,0,H,1,0,H,2001-02
D1,11/8/2001,Dortmund,Wolfsburg,4,0,H,3,0,H,2001-02
D1,11/8/2001,Freiburg,Hertha,1,3,A,0,2,A,2001-02
D1,11/8/2001,Kaiserslautern,FC Koln,2,1,H,2,0,H,2001-02
D1,11/8/2001,Leverkusen,Bayern Munich,1,1,D,0,0,D,2001-02
D1,11/8/2001,Munich 1860,Hamburg,1,1,D,0,1,A,2001-02
D1,11/8/2001,Stuttgart,Werder Bremen,0,0,D,0,0,D,2001-02
D1,12/8/2001,M'gladbach,Schalke 04,0,0,D,0,0,D,2001-02
D1,12/8/2001,St Pauli,Hansa Rostock,0,1,A,0,1,A,2001-02
D1,18/08/01,Bayern Munich,St Pauli,2,0,H,2,0,H,2001-02
D1,18/08/01,Hamburg,Kaiserslautern,2,3,A,0,3,A,2001-02
D1,18/08/01,Hansa Rostock,Dortmund,0,2,A,0,2,A,2001-02
D1,18/08/01,Nurnberg,Stuttgart,2,4,A,1,1,D,2001-02
D1,18/08/01,Schalke 04,Leverkusen,3,3,D,2,0,H,2001-02
D1,18/08/01,Werder Bremen,Munich 1860,1,3,A,1,2,A,2001-02
D1,18/08/01,Wolfsburg,Freiburg,1,1,D,0,1,A,2001-02
D1,19/08/01,FC Koln,M'gladbach,0,2,A,0,0,D,2001-02
D1,19/08/01,Hertha,Cottbus,2,3,A,1,0,H,2001-02
D1,21/08/01,Schalke 04,Hansa Rostock,3,1,H,1,1,D,2001-02
D1,8/9/2001,Cottbus,Wolfsburg,3,3,D,2,2,D,2001-02
D1,8/9/2001,Dortmund,Bayern Munich,0,2,A,0,1,A,2001-02
D1,8/9/2001,Freiburg,Hansa Rostock,1,1,D,0,0,D,2001-02
D1,8/9/2001,M'gladbach,Leverkusen,0,1,A,0,1,A,2001-02
D1,8/9/2001,Munich 1860,Nurnberg,1,0,H,0,0,D,2001-02
D1,8/9/2001,St Pauli,Schalke 04,0,2,A,0,1,A,2001-02
D1,8/9/2001,Stuttgart,Hertha,0,0,D,0,0,D,2001-02
D1,9/9/2001,FC Koln,Hamburg,2,1,H,0,1,A,2001-02
D1,9/9/2001,Kaiserslautern,Werder Bremen,2,1,H,0,1,A,2001-02
D1,15/09/01,Bayern Munich,Freiburg,1,0,H,0,0,D,2001-02
D1,15/09/01,Hamburg,M'gladbach,3,3,D,2,1,H,2001-02
D1,15/09/01,Leverkusen,St Pauli,3,1,H,1,0,H,2001-02
D1,15/09/01,Nurnberg,Kaiserslautern,0,2,A,0,0,D,2001-02
D1,15/09/01,Schalke 04,Dortmund,1,0,H,1,0,H,2001-02
D1,15/09/01,Werder Bremen,FC Koln,1,1,D,0,1,A,2001-02
D1,15/09/01,Wolfsburg,Stuttgart,0,2,A,0,1,A,2001-02
D1,16/09/01,Hansa Rostock,Cottbus,0,0,D,0,0,D,2001-02
D1,16/09/01,Hertha,Munich 1860,2,1,H,0,1,A,2001-02
D1,22/09/01,Cottbus,Bayern Munich,0,3,A,0,2,A,2001-02
D1,22/09/01,Dortmund,Leverkusen,1,1,D,1,0,H,2001-02
D1,22/09/01,FC Koln,Nurnberg,1,2,A,1,2,A,2001-02
D1,22/09/01,Freiburg,Schalke 04,2,0,H,0,0,D,2001-02
D1,22/09/01,Hamburg,Werder Bremen,0,4,A,0,2,A,2001-02
D1,22/09/01,Kaiserslautern,Hertha,4,1,H,1,0,H,2001-02
D1,22/09/01,Stuttgart,Hansa Rostock,2,1,H,0,1,A,2001-02
D1,23/09/01,M'gladbach,St Pauli,2,2,D,0,0,D,2001-02
D1,23/09/01,Munich 1860,Wolfsburg,2,1,H,1,0,H,2001-02
D1,29/09/01,Hansa Rostock,Munich 1860,2,2,D,1,1,D,2001-02
D1,29/09/01,Hertha,FC Koln,3,0,H,1,0,H,2001-02
D1,29/09/01,Nurnberg,Hamburg,0,0,D,0,0,D,2001-02
D1,29/09/01,Schalke 04,Cottbus,2,0,H,2,0,H,2001-02
D1,29/09/01,St Pauli,Dortmund,1,2,A,0,2,A,2001-02
D1,29/09/01,Werder Bremen,M'gladbach,1,0,H,0,0,D,2001-02
D1,29/09/01,Wolfsburg,Kaiserslautern,2,0,H,1,0,H,2001-02
D1,30/09/01,Bayern Munich,Stuttgart,4,0,H,2,0,H,2001-02
D1,30/09/01,Leverkusen,Freiburg,4,1,H,3,1,H,2001-02
D1,13/10/01,Cottbus,Leverkusen,2,3,A,1,2,A,2001-02
D1,13/10/01,Freiburg,St Pauli,2,2,D,1,1,D,2001-02
D1,13/10/01,Hamburg,Hertha,4,0,H,2,0,H,2001-02
